x_position,y_position
0.0,0.0
0.8269005756276865,0.0
1.653801151255373,0.09340083354430734
2.4807017268830593,0.18407034805661643
3.307602302510746,0.27200854353692727
4.1345028781384325,0.35721541998523987
4.961403453766119,0.4396909774015542
5.788304029393805,0.5194352157858704
6.615204605021491,0.5964481351381883
7.442105180649177,0.6707297354585079
8.269005756276863,0.7422800167468293
9.09590633190455,0.8110989790031524
9.922806907532236,0.8771866222274773
10.749707483159922,0.9405429464198041
11.576608058787608,1.0011679515801326
12.403508634415294,1.0590616377084627
13.23040921004298,1.1142240048047947
14.057309785670666,1.1666550528691284
14.884210361298353,1.216354781901464
15.711110936926039,1.263323191901801
16.538011512553727,1.30756028287014
17.364912088181413,1.3490660548064808
18.1918126638091,1.3878405077108233
19.018713239436785,1.4238836415831675
19.84561381506447,1.4571954564235134
20.672514390692157,1.4877759522318612
21.499414966319844,1.5156251290082108
22.32631554194753,1.5407429867525622
23.153216117575216,1.5631295254649151
23.980116693202902,1.58278474514527
24.807017268830588,1.5997086457936265
25.633917844458274,1.6139012274099849
26.46081842008596,1.625362489994345
27.287718995713647,1.6340924335467069
28.114619571341333,1.6400910580670705
28.94152014696902,1.6433583635554359
29.768420722596705,1.643894350011803
30.59532129822439,1.6416990174361719
31.422221873852077,1.6367723658285425
32.24912244947976,1.6291143951889149
33.07602302510745,1.618725105517289
33.90292360073514,1.6056044968136651
34.72982417636283,1.5897525690780427
35.55672475199052,1.5711693223104222
36.38362532761821,1.5498547565108034
37.2105259032459,1.5258088716791864
38.03742647887359,1.4990316678155713
38.86432705450128,1.4695231449199577
39.69122763012897,1.437283302992346
40.51812820575666,1.402312142032736
41.34502878138435,1.3646096620411279
42.17192935701204,1.3241758630175215
42.99882993263973,1.2810107449619168
43.82573050826742,1.2351143078743139
44.65263108389511,1.1864865517547127
45.4795316595228,1.1351274766031134
46.30643223515049,1.0810370824195157
47.13333281077818,1.0242153692039198
47.96023338640587,0.9646623369563256
48.78713396203356,0.9023779856767332
49.61403453766125,0.8373623153651426
50.44093511328894,0.7696153260215537
51.26783568891663,0.6991370176459666
52.094736264544316,0.6259273902383813
52.921636840172006,0.5499864437987977
53.748537415799696,0.47131417832721584
54.575437991427385,0.3899105938236358
55.402338567055075,0.3057756902880575
56.229239142682765,0.21890946772048095
57.056139718310455,0.12931192612090614
57.883040293938144,0.0369830654893331
58.709940869565834,0.0
59.536841445193524,0.07823319895645563
60.36374202082121,0.153735078880913
61.1906425964489,0.22650563977337212
62.01754317207659,0.296544881633833
62.84444374770428,0.3638528044622957
63.67134432333197,0.4284294082587601
64.49824489895965,0.49027469302322624
65.32514547458734,0.5493886587556942
66.15204605021503,0.6057713054561639
66.97894662584272,0.6594226331246353
67.80584720147041,0.7103426417611085
68.6327477770981,0.7585313313655835
69.4596483527258,0.8039887019380602
70.28654892835348,0.8467147534785386
71.11344950398117,0.8867094859870188
71.94035007960886,0.9239728994635008
72.76725065523655,0.9585049939079846
73.59415123086424,0.9903057693204701
74.42105180649193,1.0193752257009574
75.24795238211962,1.0457133630494464
76.07485295774731,1.0693201813659372
76.901753533375,1.0901956806504298
77.72865410900269,1.108339860902924
78.55555468463038,1.12375272212342
79.38245526025807,1.1364342643119179
80.20935583588576,1.1463844874684175
81.03625641151345,1.153603391592919
81.86315698714114,1.158090976685422
82.69005756276883,1.1598472427459268
83.51695813839652,1.1588721897744334
84.34385871402421,1.1551658177709418
85.1707592896519,1.148728126735452
85.99765986527959,1.139559116667964
86.82456044090728,1.1276587875684776
87.65146101653497,1.113027139436993
88.47836159216266,1.0956641722735103
89.30526216779035,1.0755698860780294
90.13216274341804,1.05274428085055
90.95906331904573,1.0271873565910725
91.78596389467342,0.9988991132995968
92.6128644703011,0.9678795509761228
93.4397650459288,0.9341286696206506
94.26666562155648,0.89764646923318
95.09356619718417,0.8584329498137113
95.92046677281186,0.8164881113622444
96.74736734843955,0.7718119538787792
97.57426792406724,0.7244044773633158
98.40116849969493,0.6742656818158541
99.22806907532262,0.6213955672363942
100.0,0.565794133624936
99.33847953949785,0.5074613809814796
98.67695907899571,0.446397309306025
98.01543861849356,0.3826019185985721
97.35391815799142,0.316075208859121
96.69239769748927,0.24681718008767162
96.03087723698712,0.174827832284224
95.36935677648498,0.10010716544877814
94.70783631598283,0.022655179581334034
94.04631585548069,0.0
93.38479539497854,0.06633169914515247
92.7232749344764,0.1299320792583067
92.06175447397425,0.19080114033946266
91.4002340134721,0.2489388823886204
90.73871355296995,0.3043453054057799
90.07719309246781,0.35702040939094115
89.41567263196566,0.4069641943441042
88.75415217146352,0.454176660265269
88.09263171096137,0.49865780715443553
87.43111125045922,0.5404076350116038
86.76959078995708,0.5794261438367738
86.10807032945493,0.6157133336299456
85.44654986895279,0.6492692043911192
84.78502940845064,0.6800937561202945
84.1235089479485,0.7081869888174717
83.46198848744635,0.7335489024826505
82.8004680269442,0.7561794971158311
82.13894756644206,0.7760787727170134
81.47742710593991,0.7932467292861975
80.81590664543776,0.8076833668233835
80.15438618493562,0.8193886853285711
79.49286572443347,0.8283626848017606
78.83134526393133,0.8346053652429517
78.16982480342918,0.8381167266521447
77.50830434292703,0.8388967690293393
76.84678388242489,0.8369454923745357
76.18526342192274,0.832262896687734
75.5237429614206,0.824848981968934
74.86222250091845,0.8147037482181357
74.2007020404163,0.8018271954353392
73.53918157991416,0.7862193236205445
72.87766111941201,0.7678801327737516
72.21614065890986,0.7468096228949603
71.55462019840772,0.7230077939841709
70.89309973790557,0.6964746460413832
70.23157927740343,0.6672101790665973
